City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
472,balikpapan,-1.2675,116.8289,302.11,69,67,3.19,ID,1684120651
473,gamba,-2.65,10.0,298.7,92,75,2.23,GA,1684120652
474,sibolga,1.7427,98.7792,303.26,67,88,1.47,ID,1684120652
475,marrakesh,31.6315,-8.0083,291.19,36,0,2.06,MA,1684120652
476,mendi,-6.1761,143.6513,291.7,88,93,1.64,PG,1684120653
477,mae hong son,19.3003,97.9685,303.34,55,50,2.64,TH,1684120415
478,bosaso,11.2842,49.1816,301.55,71,39,1.03,SO,1684120653
479,vysokogornyy,50.1167,139.15,294.1,22,96,5.48,RU,1684120653
480,clyde river,70.4692,-68.5914,266.28,93,100,9.26,CA,1684120653
481,binzhou,37.3667,118.0167,308.71,17,0,5.17,CN,1684120653
482,eidfjord,60.4675,7.0719,283.5,81,99,2.22,NO,1684120653
483,anaco,9.4389,-64.4728,300.9,51,98,4.92,VE,1684120653
484,albanel,48.8832,-72.4487,284.14,43,65,4.63,CA,1684120654
485,sribne,50.6638,32.9187,284.74,76,35,2.66,UA,1684120654
486,dois vizinhos,-25.7336,-53.0572,283.4,84,100,0.86,BR,1684120469
487,sao felix do xingu,-6.6447,-51.995,296.36,92,72,0.84,BR,1684120654
488,port augusta,-32.5,137.7667,296.08,32,35,1.48,AU,1684120654
489,morehead,37.2711,-87.1764,297.01,88,100,0.0,US,1684120654
490,axim,4.8699,-2.2405,299.81,87,100,4.13,GH,1684120654
491,yashan,22.1975,109.9419,300.19,76,96,2.25,CN,1684120655
492,saa,4.3667,11.45,295.29,99,100,1.41,CM,1684120655
493,sabha,27.0377,14.4283,300.65,13,86,7.08,LY,1684120655
494,vestmannaeyjar,63.4427,-20.2734,279.01,90,100,6.57,IS,1684120655
495,marienburg,54.0359,19.0266,288.08,88,100,3.59,PL,1684120656
496,khromtau,50.2503,58.4347,282.27,61,100,4.46,KZ,1684120656
497,erzin,36.9559,36.2,289.94,70,5,1.19,TR,1684120656
498,annavasal,10.4667,78.7,303.92,61,99,1.73,IN,1684120656
499,mastic beach,40.7668,-72.8521,289.26,61,0,0.0,US,1684120656
500,chapais,49.7834,-74.8492,282.03,58,79,4.54,CA,1684120656
501,port hardy,50.6996,-127.4199,294.25,52,0,2.57,CA,1684120657
502,thinadhoo,0.5333,72.9333,301.4,83,95,7.34,MV,1684120657
503,camacha,33.0833,-16.3333,289.83,68,40,4.12,PT,1684120657
504,terrace,54.5163,-128.6035,298.1,33,0,5.14,CA,1684120657
505,honiara,-9.4333,159.95,302.53,80,38,2.22,SB,1684120657
506,brae,60.3964,-1.353,280.36,83,8,4.78,GB,1684120657
507,alyangula,-13.8483,136.4192,301.21,64,100,3.47,AU,1684120657
508,port keats,-14.25,129.55,304.77,41,99,0.64,AU,1684120657
509,miri,4.4148,114.0089,302.95,69,88,0.71,MY,1684120552
510,hutchinson,38.0608,-97.9298,292.12,94,100,4.63,US,1684120519
511,pandan,14.0453,124.1694,301.99,78,83,0.5,PH,1684120658
512,lumberton,34.6182,-79.0086,294.77,94,0,0.0,US,1684120589
513,sassandra,4.95,-6.0833,298.32,92,99,2.26,CI,1684120658
514,albufeira,37.0882,-8.2503,291.06,69,12,5.52,PT,1684120658
515,progreso,21.2833,-89.6667,296.21,81,100,4.26,MX,1684120658
516,olafsvik,64.8945,-23.7142,275.82,98,100,7.2,IS,1684120658
517,anuradhapura,8.3565,80.4173,302.42,77,100,5.98,LK,1684120658
518,aksarka,66.5606,67.7975,274.4,90,99,5.76,RU,1684120658
519,jimo,36.3897,120.4622,302.03,48,0,3.0,CN,1684120658
520,tupik,54.4253,119.9327,275.01,97,100,6.9,RU,1684120658
521,tome,-36.6167,-72.95,286.49,92,96,4.34,CL,1684120658
522,hella,67.2,14.4333,285.96,58,0,6.69,NO,1684120658
523,leshukonskoye,64.8989,45.7622,281.66,79,100,0.93,RU,1684120658
524,stolin,51.8912,26.846,283.56,83,50,2.89,BY,1684120659
525,wilmington island,32.0036,-80.9737,297.58,82,75,0.0,US,1684120659
526,kungurtug,50.5994,97.5228,276.67,98,100,0.83,RU,1684120659
527,anzio,41.4853,12.6179,287.03,82,96,3.14,IT,1684120659
528,mount gambier,-37.8333,140.7667,292.09,45,0,4.47,AU,1684120659
529,deer lake,49.1667,-57.4316,277.07,100,100,5.66,CA,1684120659
530,narasannapeta,18.4167,84.05,305.51,66,93,5.23,IN,1684120659
531,okhotsk,59.3833,143.3,278.57,62,78,5.89,RU,1684120659
532,pachino,36.7186,15.0907,290.71,91,100,7.04,IT,1684120659
533,gobabis,-22.45,18.9667,285.63,51,41,4.03,NA,1684120659
534,paamiut,61.994,-49.6678,274.12,80,15,2.24,GL,1684120659
535,sorsk,54.0033,90.2467,279.2,34,100,5.5,RU,1684120660
536,sakakah,29.9697,40.2064,292.91,21,100,2.07,SA,1684120660
537,pisco,-13.7,-76.2167,293.18,88,0,3.6,PE,1684120660
538,sayyan,15.1718,44.3244,290.9,49,13,0.95,YE,1684120660
539,chalinze,-6.6378,38.354,293.57,98,62,1.3,TZ,1684120660
540,moindou,-21.6924,165.677,298.11,64,85,4.82,NC,1684120660
541,praya,14.9215,-23.5087,296.45,78,40,5.66,CV,1684120660
542,marquette,46.5333,-87.6335,278.58,62,0,0.45,US,1684120660
543,mandalgovi,45.7625,106.2708,287.72,30,5,9.42,MN,1684120660
544,cenotillo,20.9667,-88.6167,295.31,83,100,2.31,MX,1684120660
545,sukumo,32.9333,132.7333,296.78,53,1,3.29,JP,1684120660
546,ternate,0.8,127.4,301.77,74,63,3.08,ID,1684120660
547,lagos,6.5833,3.75,299.84,89,100,2.24,NG,1684120501
548,el cristo,8.25,-80.6167,302.12,70,100,2.63,PA,1684120661
549,aguie,13.506,7.7786,303.19,20,8,2.7,NE,1684120661
550,yamethin,20.4333,96.15,301.96,66,76,7.06,MM,1684120661
551,chaman,30.9236,66.4512,300.11,8,81,2.57,PK,1684120661
552,kharp,66.8014,65.8081,274.64,88,98,4.67,RU,1684120661
553,navalmoral de la mata,39.8916,-5.5406,288.13,55,47,0.2,ES,1684120661
554,carballo,43.213,-8.691,287.6,89,100,2.39,ES,1684120661
555,akdepe,42.0551,59.3788,293.2,28,100,8.38,TM,1684120662
556,masvingo,-20.0637,30.8277,287.07,65,6,1.82,ZW,1684120662
557,kavaratti,10.5669,72.642,302.61,72,88,4.22,IN,1684120662
558,beringovskiy,63.05,179.3167,270.42,62,92,3.17,RU,1684120662
559,tilichiki,60.4667,166.1,275.17,75,57,4.32,RU,1684120662
560,saryozek,44.3583,77.9753,292.86,36,99,0.88,KZ,1684120662
561,ixtapa,20.7,-105.2,298.72,73,0,2.57,MX,1684120537
562,leningradskiy,69.3833,178.4167,265.59,80,51,7.2,RU,1684120662
563,alice town,25.7167,-79.3,298.99,75,58,5.78,BS,1684120662
564,phaltan,17.9833,74.4333,300.99,51,6,4.61,IN,1684120662
565,port-gentil,-0.7193,8.7815,300.76,84,100,5.88,GA,1684120662
566,basco,20.4487,121.9702,298.33,86,100,10.34,PH,1684120662
567,yerbogachen,61.2767,108.0108,277.5,44,100,4.85,RU,1684120662
568,ambatolampy,-19.3833,47.4167,285.19,95,0,0.38,MG,1684120662
569,ugoofaaru,5.6667,73.0,301.5,78,100,8.65,MV,1684120663
570,hamilton,39.1834,-84.5333,292.59,51,0,4.12,US,1684120654
571,ahipara,-35.1667,173.1667,290.27,83,61,2.59,NZ,1684120663
